id,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,Month,Day,Time,Distance,days_of_week_onehot_1,days_of_week_onehot_2,days_of_week_onehot_3,days_of_week_onehot_4,days_of_week_onehot_5,days_of_week_onehot_6,days_of_week_onehot_7,date,maximumTemperature,minimumTemperature,averageTemperature,precipitation,snowFall,snowDepth
id0164077,1,2,-73.9865264892578,40.7457847595215,-73.9927597045898,40.7253761291504,1,576,4,18,23.3666666666667,2.3293141457121,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id0044615,2,4,-73.9812469482422,40.7331695556641,-73.9917602539062,40.7444801330566,1,569,4,14,17.1333333333333,1.53828821823518,0,0,0,0,1,0,0,14-4-2016,62,43,52.5,0,0,0
id3428756,2,3,-74.0085067749023,40.719425201416,-74.011589050293,40.7138519287109,1,187,3,15,20.1833333333333,0.67196314879318,0,0,1,0,0,0,0,15-3-2016,57,44,50.5,0,0,0
id1683335,2,6,-73.9694900512695,40.7851486206055,-73.9751205444336,40.7774658203125,1,195,3,8,9.61666666666667,0.977013535274869,0,0,1,0,0,0,0,8-3-2016,67,47,57,0,0,0
id3352246,2,3,-73.9892959594727,40.7581901550293,-73.9502105712891,40.7720832824707,1,1395,4,1,9.26666666666667,3.636185291065,0,0,0,0,0,1,0,1-4-2016,79,61,70,0.02,0,0
id3819161,2,1,-73.989860534668,40.7295799255371,-73.9872970581055,40.750617980957,1,836,4,11,9.13333333333333,2.34927346225322,0,1,0,0,0,0,0,11-4-2016,65,43,54,0.01,0,0
id0329899,1,1,-73.9895324707031,40.7626991271973,-74.0058212280273,40.7256278991699,1,704,1,1,6.35,4.34453979673408,0,0,0,0,0,1,0,1-1-2016,42,34,38,0,0,0
id2530663,2,1,-73.8708267211914,40.7736358642578,-73.9706497192383,40.7988395690918,1,1445,5,30,14.4833333333333,8.85920115958782,0,1,0,0,0,0,0,30-5-2016,82,68,75,1.65,0,0
id0831794,2,1,-73.9999237060547,40.7330207824707,-74.0027770996094,40.723201751709,1,644,5,14,12.9833333333333,1.1179879330668,0,0,0,0,0,0,1,14-5-2016,73,56,64.5,0,0,0
id2490017,2,2,-73.9905319213867,40.7562217712402,-73.9814605712891,40.7469291687012,1,572,3,23,23.65,1.2851386698601,0,0,0,1,0,0,0,23-3-2016,71,48,59.5,0,0,0
id2140700,2,1,-74.0073089599609,40.7270698547363,-73.9907836914062,40.7560615539551,1,1332,1,11,13.8333333333333,3.51151192762458,0,1,0,0,0,0,0,11-1-2016,40,26,33,0,0,0
id2316200,2,1,-73.9853897094727,40.7535095214844,-73.9518890380859,40.6225509643555,1,4344,5,19,21.5833333333333,14.833350478022,0,0,0,0,1,0,0,19-5-2016,73,54,63.5,0,0,0
id3434411,2,1,-73.9892272949219,40.7264823913574,-73.9872665405273,40.7223815917969,1,222,6,2,0.633333333333333,0.485001927577352,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id0394162,2,6,-73.9910125732422,40.7558517456055,-73.9794692993164,40.7618980407715,1,253,5,15,7.13333333333333,1.18206248428462,1,0,0,0,0,0,0,15-5-2016,59,46,52.5,0,0,0
id3639044,1,1,-73.9877395629883,40.7484245300293,-73.9929809570312,40.7586479187012,1,952,4,26,11.3666666666667,1.21951197690831,0,0,1,0,0,0,0,26-4-2016,60,47,53.5,0.24,0,0
id1660370,1,1,-74.0057754516602,40.7331695556641,-74.0063323974609,40.7218170166016,1,398,3,5,11.7833333333333,1.26321685876081,0,0,0,0,0,0,1,5-3-2016,41,28,34.5,0,0,0
id0948741,1,1,-73.8039627075195,40.6794891357422,-73.9932174682617,40.7521362304688,1,2720,3,31,7.28333333333333,17.8793947458787,0,0,0,0,1,0,0,31-3-2016,73,49,61,0,0,0
id3533583,2,2,-73.9951705932617,40.7528762817383,-73.9951705932617,40.7528762817383,1,560,4,8,23.1833333333333,0,0,0,0,0,0,1,0,8-4-2016,50,40,45,0.01,0,0
id3829990,1,2,-74.0067138671875,40.7440643310547,-73.9898910522461,40.7671127319336,1,318,2,18,21.0666666666667,2.92850492355319,0,0,0,0,1,0,0,18-2-2016,36,27,31.5,0,0,0
id3063748,1,3,-73.7768020629883,40.6450805664062,-73.9067611694336,40.7631912231445,1,1994,1,31,14.5333333333333,17.1024782615206,1,0,0,0,0,0,0,31-1-2016,56,36,46,0,0,4
id3323430,1,1,-73.9772720336914,40.7794494628906,-73.9449005126953,40.8032836914062,1,728,1,7,23.95,3.80137974832536,0,0,0,0,1,0,0,7-1-2016,46,31,38.5,0,0,0
id0569626,1,1,-73.9740295410156,40.7633094787598,-73.9972457885742,40.7246208190918,1,1609,5,23,12.7833333333333,4.72571867653081,0,1,0,0,0,0,0,23-5-2016,78,56,67,0.02,0,0
id1204437,1,1,-73.9725875854492,40.7960433959961,-73.9821472167969,40.7743148803711,1,643,2,7,16.75,2.54663101816661,1,0,0,0,0,0,0,7-2-2016,47,33,40,0,0,0
id0389501,2,1,-73.964729309082,40.7559509277344,-73.9524993896484,40.7841911315918,1,401,6,27,20.6833333333333,3.30474753899904,0,1,0,0,0,0,0,27-6-2016,83,67,75,0.45,0,0
id0564441,2,1,-73.9926605224609,40.7479629516602,-73.9952011108398,40.7400932312012,1,263,3,14,9.38333333333333,0.900867537321605,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id2156674,1,1,-73.976676940918,40.7480697631836,-73.9804306030273,40.7366333007812,1,217,4,24,23.4333333333333,1.3104067951764,1,0,0,0,0,0,0,24-4-2016,68,47,57.5,0,0,0
id3805152,2,1,-73.9870910644531,40.7275199890137,-74.0076217651367,40.7394104003906,1,581,3,27,23.3,2.17728798865353,1,0,0,0,0,0,0,27-3-2016,55,43,49,0,0,0
id2558062,1,1,-73.9488754272461,40.8288955688477,-73.9395523071289,40.827880859375,1,255,5,12,0.216666666666667,0.792501790391005,0,0,0,0,1,0,0,12-5-2016,80,56,68,0,0,0
id3742364,2,1,-73.9718933105469,40.7456817626953,-73.9596176147461,40.7633285522461,1,311,6,29,21.5333333333333,2.21799936257411,0,0,0,1,0,0,0,29-6-2016,83,67,75,0.01,0,0
id3863418,1,1,-74.0104675292969,40.7117805480957,-73.8854675292969,40.7731819152832,1,1684,5,12,3.76666666666667,12.5504608331653,0,0,0,0,1,0,0,12-5-2016,80,56,68,0,0,0
id3440454,2,1,-73.993522644043,40.7026252746582,-73.9749755859375,40.7903175354004,1,1837,2,17,22,9.8753195530476,0,0,0,1,0,0,0,17-2-2016,39,35,37,0,0,0
id0580063,1,1,-73.9651718139648,40.7552108764648,-73.9952774047852,40.7620697021484,1,815,4,2,11.1166666666667,2.64789858960045,0,0,0,0,0,0,1,2-4-2016,61,49,55,0.16,0,0
id2345692,1,1,-73.9915084838867,40.7388305664062,-73.9890213012695,40.7580451965332,1,2504,6,8,13.35,2.14681783620313,0,0,0,1,0,0,0,8-6-2016,67,52,59.5,0.45,0,0
id2946962,1,1,-74.0086822509766,40.7199211120605,-73.9874801635742,40.7218208312988,1,714,6,8,7.81666666666667,1.79923380290991,0,0,0,1,0,0,0,8-6-2016,67,52,59.5,0.45,0,0
id2764395,2,5,-73.9723281860352,40.7625579833984,-73.9634780883789,40.7751731872559,1,240,1,30,19.3166666666667,1.58844785499754,0,0,0,0,0,0,1,30-1-2016,39,28,33.5,0,0,6
id1767209,2,2,-73.9697418212891,40.797721862793,-73.9792175292969,40.7850685119629,1,266,2,27,10.95,1.61739308607938,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id2176633,1,1,-73.9894714355469,40.7286033630371,-73.9799270629883,40.7643127441406,1,827,4,27,0.2,4.05128966547838,0,0,0,1,0,0,0,27-4-2016,62,46,54,0,0,0
id1919566,1,1,-73.8710098266602,40.7737846374512,-73.9861373901367,40.7614402770996,1,2779,6,14,10.1666666666667,9.79215726093436,0,0,1,0,0,0,0,14-6-2016,79,58,68.5,0,0,0
id1484248,2,1,-74.0016174316406,40.7261009216309,-74.0014495849609,40.727840423584,1,63,2,27,16.55,0.193940228253096,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id0508963,1,2,-73.786003112793,40.6477394104004,-73.9646987915039,40.7699165344238,1,3313,1,3,16.5833333333333,20.2838324952122,1,0,0,0,0,0,0,3-1-2016,45,35,40,0,0,0
id0518940,1,1,-73.9792175292969,40.7667922973633,-73.9680328369141,40.7704124450684,1,1234,1,25,12.95,1.02431745201571,0,1,0,0,0,0,0,25-1-2016,39,28,33.5,0,0,19
id1404457,2,5,-73.9902801513672,40.7512016296387,-73.9930572509766,40.7430801391602,1,674,6,26,12.2833333333333,0.93287906853782,1,0,0,0,0,0,0,26-6-2016,87,67,77,0,0,0
id2744688,2,1,-73.7824478149414,40.6445655822754,-73.9563980102539,40.7715225219727,1,2869,2,18,18.6666666666667,20.353696301064,0,0,0,0,1,0,0,18-2-2016,36,27,31.5,0,0,0
id2828778,1,1,-73.9520645141602,40.7694854736328,-73.99169921875,40.7224044799805,1,1001,4,8,23.3333333333333,6.20930060546145,0,0,0,0,0,1,0,8-4-2016,50,40,45,0.01,0,0
id3137639,1,3,-73.978271484375,40.7662963867188,-73.9878234863281,40.7570571899414,1,806,6,10,15.8,1.30486124239678,0,0,0,0,0,1,0,10-6-2016,77,57,67,0,0,0
id1220609,1,2,-73.9896621704102,40.7230606079102,-73.9547424316406,40.6800651550293,1,1153,5,22,1.38333333333333,5.61445290663585,1,0,0,0,0,0,0,22-5-2016,70,52,61,0.09,0,0
id0774046,2,1,-73.7899322509766,40.6467933654785,-73.9907836914062,40.718822479248,1,2149,3,1,5.73333333333333,18.734618446039,0,0,1,0,0,0,0,1-3-2016,52,39,45.5,0,0,0
id1308851,1,1,-73.9805526733398,40.7299041748047,-73.9759826660156,40.7629890441895,1,866,3,14,22.8666666666667,3.69895876441291,0,1,0,0,0,0,0,14-3-2016,51,40,45.5,0.29,0,0
id1463115,2,1,-73.9508285522461,40.7708892822266,-73.9773330688477,40.7844314575195,1,675,3,1,20.5333333333333,2.69224259691431,0,0,1,0,0,0,0,1-3-2016,52,39,45.5,0,0,0
id3871888,1,1,-73.9906539916992,40.7610473632812,-73.9892654418945,40.74072265625,1,777,3,31,21.8,2.26302906995616,0,0,0,0,1,0,0,31-3-2016,73,49,61,0,0,0
id2114253,2,5,-73.9830017089844,40.7308311462402,-73.9688262939453,40.7502517700195,1,506,3,26,22.5666666666667,2.46771384943737,0,0,0,0,0,0,1,26-3-2016,55,38,46.5,0,0,0
id1181854,1,1,-74.0159378051758,40.7115936279297,-74.0174255371094,40.7048683166504,1,173,1,8,14,0.758261818920835,0,0,0,0,0,1,0,8-1-2016,46,31,38.5,0,0,0
id3450493,1,1,-73.9776000976562,40.761890411377,-73.7898788452148,40.6431465148926,1,3338,6,27,13.7666666666667,20.6094757847485,0,1,0,0,0,0,0,27-6-2016,83,67,75,0.45,0,0
id0879451,2,1,-73.9493408203125,40.7811317443848,-73.9573440551758,40.7709083557129,1,288,2,27,0.95,1.32152967537492,0,0,0,0,0,0,1,27-2-2016,41,26,33.5,0,0,0
id1466910,1,2,-73.9677886962891,40.7598686218262,-73.9484252929688,40.7696495056152,1,496,6,2,22.8666666666667,1.96015805220267,0,0,0,0,1,0,0,2-6-2016,78,62,70,0,0,0
id3079890,1,1,-73.9639053344727,40.7651214599609,-73.9650726318359,40.7717056274414,1,226,1,5,10.15,0.73869611994094,0,0,1,0,0,0,0,5-1-2016,29,11,20,0,0,0
id1736118,1,1,-73.9811935424805,40.7334136962891,-73.9569931030273,40.7748336791992,1,1299,4,19,8.68333333333333,5.0366355498735,0,0,1,0,0,0,0,19-4-2016,73,55,64,0,0,0
id3227234,1,1,-73.9462356567383,40.7727394104004,-73.9630889892578,40.7619552612305,1,1033,2,24,8.08333333333333,1.85805934993511,0,0,0,1,0,0,0,24-2-2016,60,36,48,1.22,0,0
id0989051,1,1,-73.9971694946289,40.7221412658691,-73.9575119018555,40.7320213317871,1,1136,5,12,23.4166666666667,3.51775465512853,0,0,0,0,1,0,0,12-5-2016,80,56,68,0,0,0
id1464585,2,4,-73.9765090942383,40.7439193725586,-73.9841384887695,40.7403793334961,1,372,6,28,14.55,0.753713095751096,0,0,1,0,0,0,0,28-6-2016,76,68,72,0.12,0,0
id2871855,1,1,-73.9897308349609,40.7435340881348,-73.9820022583008,40.758113861084,1,1049,3,10,12.5333333333333,1.74703038412662,0,0,0,0,1,0,0,10-3-2016,79,63,71,0,0,0
id3645577,2,3,-73.9800720214844,40.7780838012695,-73.9596939086914,40.7986335754395,1,613,6,9,12.9833333333333,2.85738981700767,0,0,0,0,1,0,0,9-6-2016,71,54,62.5,0,0,0
id0554927,1,1,-73.9711151123047,40.7584762573242,-73.9465103149414,40.7807273864746,1,629,6,24,17.7833333333333,3.22723525046287,0,0,0,0,0,1,0,24-6-2016,84,67,75.5,0,0,0
id1370636,1,2,-73.9793014526367,40.7473640441895,-73.995361328125,40.7231216430664,1,661,5,31,19.4333333333333,3.01619384756638,0,0,1,0,0,0,0,31-5-2016,85,71,78,0,0,0
id1589277,2,2,-74.0050735473633,40.7208480834961,-73.9973907470703,40.7223968505859,1,744,1,16,15.4666666666667,0.669967259852473,0,0,0,0,0,0,1,16-1-2016,52,42,47,0.24,0,0
id3819769,2,1,-73.9951934814453,40.7339706420898,-73.9906921386719,40.6932792663574,1,1552,6,11,14.9,4.54055232797784,0,0,0,0,0,0,1,11-6-2016,88,59,73.5,0,0,0
id0370137,2,1,-73.8638458251953,40.7699699401855,-73.9927139282227,40.754524230957,1,2310,1,13,16.3,10.9885601755265,0,0,0,1,0,0,0,13-1-2016,30,22,26,0,0,0
id1840613,2,1,-73.9766006469727,40.765380859375,-73.9796371459961,40.7671890258789,1,73,3,2,17.6,0.32529909568805,0,0,0,1,0,0,0,2-3-2016,55,29,42,0.14,0,0
id2924310,2,5,-74.0162658691406,40.7059936523438,-74.0124359130859,40.7187614440918,1,205,4,30,14.4666666666667,1.45595050168053,0,0,0,0,0,0,1,30-4-2016,65,46,55.5,0,0,0
id3032305,1,1,-73.9764785766602,40.7230529785156,-73.9646453857422,40.7665100097656,1,2405,5,13,16.9666666666667,4.9339568821272,0,0,0,0,0,1,0,13-5-2016,65,57,61,0.25,0,0
id1860393,1,2,-74.0068359375,40.7356758117676,-74.0147552490234,40.709789276123,1,544,5,24,22.1833333333333,2.95480502873451,0,0,1,0,0,0,0,24-5-2016,73,58,65.5,0.18,0,0
id3041086,1,1,-73.9755859375,40.7191123962402,-74.0045928955078,40.7054100036621,1,459,3,23,8.06666666666667,2.88076228153789,0,0,0,1,0,0,0,23-3-2016,71,48,59.5,0,0,0
id1887310,1,1,-73.9863357543945,40.7402458190918,-73.9837112426758,40.7309303283691,1,1735,4,18,20.7833333333333,1.05917572683311,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id1485082,1,1,-73.994255065918,40.728157043457,-74.0083618164062,40.7159461975098,1,488,4,28,18.3166666666667,1.80467696245596,0,0,0,0,1,0,0,28-4-2016,59,48,53.5,0,0,0
id2102584,1,1,-73.9591598510742,40.8205146789551,-73.9475479125977,40.8305702209473,1,316,6,4,0.25,1.48486542205111,0,0,0,0,0,0,1,4-6-2016,83,66,74.5,0.4,0,0
id1588546,1,1,-73.9890213012695,40.7397308349609,-74.0031967163086,40.7314987182617,1,437,5,25,20.9166666666667,1.50478998947779,0,0,0,1,0,0,0,25-5-2016,88,61,74.5,0,0,0
id1187628,1,1,-73.9560546875,40.7738952636719,-73.9756011962891,40.7558097839355,1,417,2,8,6.71666666666667,2.59886140363436,0,1,0,0,0,0,0,8-2-2016,39,28,33.5,0.05,0.1,0
id0246915,1,3,-73.9518585205078,40.7776832580566,-73.9164886474609,40.7011756896973,1,2013,5,4,22.3666666666667,9.01406645726156,0,0,0,1,0,0,0,4-5-2016,52,48,50,0.01,0,0
id2121608,1,1,-73.9950256347656,40.7401123046875,-74.0074768066406,40.7357559204102,1,509,2,6,13.75,1.15548481484704,0,0,0,0,0,0,1,6-2-2016,40,30,35,0,0,0
id0328359,1,1,-73.9850997924805,40.747875213623,-73.9899673461914,40.7190589904785,1,681,6,16,2.36666666666667,3.23035911419916,0,0,0,0,1,0,0,16-6-2016,74,65,69.5,0.22,0,0
id2318963,1,2,-73.9767379760742,40.7514953613281,-74.0047225952148,40.7256736755371,1,1528,2,15,11.7666666666667,3.71524339439235,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id0410667,1,1,-73.9997253417969,40.7332572937012,-74.008186340332,40.750316619873,1,521,4,12,6.68333333333333,2.02642109067118,0,0,1,0,0,0,0,12-4-2016,59,45,52,0.2,0,0
id1984492,1,1,-73.9698486328125,40.7540130615234,-73.9883880615234,40.7375793457031,1,802,2,20,15.8666666666667,2.40384035024599,0,0,0,0,0,0,1,20-2-2016,61,39,50,0,0,0
id0455349,1,2,-73.9657516479492,40.7544136047363,-73.9806900024414,40.7772521972656,1,714,2,3,22.3666666666667,2.83407422757265,0,0,0,1,0,0,0,3-2-2016,59,42,50.5,0.73,0,0
id2407015,1,2,-73.9732284545898,40.7528686523438,-73.92431640625,40.7682800292969,1,1773,6,3,12.95,4.46178117455985,0,0,0,0,0,1,0,3-6-2016,70,63,66.5,0.04,0,0
id1971593,2,2,-73.9748306274414,40.7532844543457,-73.9532318115234,40.7767181396484,1,620,3,29,19.6666666666667,3.17781874132022,0,0,1,0,0,0,0,29-3-2016,53,40,46.5,0,0,0
id0200557,2,2,-73.9862670898438,40.7223815917969,-73.9862670898438,40.7223815917969,1,485,5,4,19.2333333333333,0,0,0,0,1,0,0,0,4-5-2016,52,48,50,0.01,0,0
id0026668,1,1,-74.0039291381836,40.7255744934082,-73.9832992553711,40.7514152526855,1,676,2,29,14.0166666666667,3.35815790607,0,1,0,0,0,0,0,29-2-2016,61,47,54,0.05,0,0
id2001654,1,1,-73.9862823486328,40.7619819641113,-73.9628601074219,40.7706871032715,1,1092,3,30,10.6166666666667,2.19724570850601,0,0,0,1,0,0,0,30-3-2016,56,37,46.5,0,0,0
id3288743,1,2,-73.9845123291016,40.7687492370605,-73.9904022216797,40.7513046264648,1,1264,5,25,15.8833333333333,2.00218088543155,0,0,0,1,0,0,0,25-5-2016,88,61,74.5,0,0,0
id1458042,1,2,-73.9831008911133,40.7265853881836,-74.0022354125977,40.7336235046387,1,710,4,2,18.0833333333333,1.79222109782246,0,0,0,0,0,0,1,2-4-2016,61,49,55,0.16,0,0
id0353957,2,1,-73.9917297363281,40.7384605407715,-73.971809387207,40.7602310180664,1,1005,5,24,8.51666666666667,2.94550133702422,0,0,1,0,0,0,0,24-5-2016,73,58,65.5,0.18,0,0
id0303213,1,1,-74.0015411376953,40.741283416748,-73.9592056274414,40.6674385070801,1,2211,4,15,20.7833333333333,8.95315199560373,0,0,0,0,0,1,0,15-4-2016,65,42,53.5,0,0,0
id0397628,1,1,-73.994140625,40.7511978149414,-74.0117645263672,40.7140197753906,1,1564,5,20,9.85,4.39262991145534,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id1340861,2,1,-73.9525985717773,40.8232612609863,-73.9486999511719,40.8286514282227,1,161,3,18,22.8833333333333,0.683255389858089,0,0,0,0,0,1,0,18-3-2016,57,42,49.5,0,0,0
id1545357,1,1,-73.9937133789062,40.7620658874512,-73.9684753417969,40.762638092041,1,510,4,10,11.5666666666667,2.12654328174465,1,0,0,0,0,0,0,10-4-2016,50,31,40.5,0,0,0
id3596793,2,1,-73.9789581298828,40.7530059814453,-73.9568328857422,40.7748870849609,1,639,3,22,20.5833333333333,3.06463858376075,0,0,1,0,0,0,0,22-3-2016,56,35,45.5,0,0,0
id0290078,1,1,-73.8633041381836,40.7700157165527,-74.010627746582,40.7229690551758,1,3681,5,19,15.75,13.468302036041,0,0,0,0,1,0,0,19-5-2016,73,54,63.5,0,0,0
id0701514,2,1,-73.9687271118164,40.7579917907715,-73.994873046875,40.7275810241699,1,1098,6,1,13.3166666666667,4.03566627574915,0,0,0,1,0,0,0,1-6-2016,83,66,74.5,0,0,0
id1144247,2,1,-73.9818267822266,40.757209777832,-73.9736480712891,40.7871513366699,1,1005,5,11,23.4833333333333,3.39983933286384,0,0,0,1,0,0,0,11-5-2016,76,50,63,0,0,0
id3249019,2,1,-73.9878311157227,40.7198600769043,-73.9764175415039,40.7398986816406,1,723,3,26,21.05,2.42688703506757,0,0,0,0,0,0,1,26-3-2016,55,38,46.5,0,0,0
id1805372,1,1,-74.0082321166992,40.7448348999023,-73.9869613647461,40.771556854248,1,889,4,2,12.5333333333333,3.46967206145847,0,0,0,0,0,0,1,2-4-2016,61,49,55,0.16,0,0
id3587417,1,1,-73.9818725585938,40.765495300293,-73.8724822998047,40.7745513916016,1,1318,5,28,5.63333333333333,9.26684846989232,0,0,0,0,0,0,1,28-5-2016,92,71,81.5,0,0,0
id1275636,2,2,-73.9622268676758,40.7730484008789,-73.9670639038086,40.7668838500977,1,206,3,15,15.35,0.797363179618927,0,0,1,0,0,0,0,15-3-2016,57,44,50.5,0,0,0
id3513600,1,1,-73.9960861206055,40.7259292602539,-73.9936752319336,40.7518081665039,1,931,4,18,13.75,2.88476300833167,0,1,0,0,0,0,0,18-4-2016,82,51,66.5,0,0,0
id0780452,1,1,-73.982048034668,40.7785568237305,-73.9820938110352,40.7688598632812,1,272,2,22,13.2333333333333,1.07825969600574,0,1,0,0,0,0,0,22-2-2016,52,38,45,0,0,0
id0110786,2,1,-73.9859237670898,40.7326698303223,-73.9352035522461,40.6988410949707,1,1685,4,16,3.11666666666667,5.69411034993058,0,0,0,0,0,0,1,16-4-2016,68,43,55.5,0,0,0
id1412889,1,1,-73.9631805419922,40.7656211853027,-73.9822082519531,40.7754287719727,1,658,6,13,15.5666666666667,1.93825490981494,0,1,0,0,0,0,0,13-6-2016,74,57,65.5,0,0,0
id1662324,1,1,-74.0080947875977,40.7388877868652,-74.0018920898438,40.7204475402832,1,1035,4,17,15.7666666666667,2.11602600027661,1,0,0,0,0,0,0,17-4-2016,75,44,59.5,0,0,0
id3174116,2,1,-73.9880142211914,40.7440147399902,-74.008415222168,40.7334518432617,1,640,6,3,10.25,2.08179753980086,0,0,0,0,0,1,0,3-6-2016,70,63,66.5,0.04,0,0
id3886895,1,1,-73.945686340332,40.7216682434082,-73.9832458496094,40.6921272277832,1,514,5,1,4.13333333333333,4.56216127690161,1,0,0,0,0,0,0,1-5-2016,51,45,48,0.16,0,0
id1054694,1,1,-73.789794921875,40.647029876709,-73.8456497192383,40.7399978637695,1,1489,4,8,23.6,11.3596003176513,0,0,0,0,0,1,0,8-4-2016,50,40,45,0.01,0,0
id3618221,2,2,-73.9744415283203,40.7600746154785,-73.943473815918,40.8177757263184,1,1416,3,8,18.5666666666667,6.92553190744719,0,0,1,0,0,0,0,8-3-2016,67,47,57,0,0,0
id3785489,2,1,-73.9596405029297,40.7588310241699,-73.9844589233398,40.7608108520508,1,503,2,14,23.0333333333333,2.10189057726843,1,0,0,0,0,0,0,14-2-2016,15,-1,7,0,0,0
id0545284,1,1,-73.9558944702148,40.7639312744141,-73.9747848510742,40.744312286377,1,620,4,7,21.6333333333333,2.70017178388076,0,0,0,0,1,0,0,7-4-2016,58,48,53,0.09,0,0
id1973192,1,1,-73.976692199707,40.7647705078125,-73.9814376831055,40.7750701904297,1,687,5,19,15.65,1.21299257523537,0,0,0,0,1,0,0,19-5-2016,73,54,63.5,0,0,0
id3404805,2,1,-73.9759902954102,40.7630081176758,-73.9875030517578,40.7804183959961,1,1380,5,17,18.85,2.16512107298733,0,0,1,0,0,0,0,17-5-2016,64,52,58,0,0,0
id3918878,1,1,-74.0037612915039,40.7255706787109,-74.0064086914062,40.7439002990723,1,631,3,5,18.65,2.05033063694786,0,0,0,0,0,0,1,5-3-2016,41,28,34.5,0,0,0
id1054777,1,1,-73.9841842651367,40.7491989135742,-73.9910125732422,40.7398452758789,1,309,1,7,15.75,1.18855730121071,0,0,0,0,1,0,0,7-1-2016,46,31,38.5,0,0,0
id3573417,2,4,-74.0064392089844,40.7437477111816,-74.0014190673828,40.7292518615723,1,515,2,15,4.36666666666667,1.66643682896603,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id1452912,2,2,-73.9566802978516,40.7779273986816,-73.9787445068359,40.7587585449219,1,549,6,10,6.48333333333333,2.8276859559887,0,0,0,0,0,1,0,10-6-2016,77,57,67,0,0,0
id1184542,2,6,-73.9619827270508,40.7678909301758,-73.9470748901367,40.7798461914062,1,403,2,15,11.0666666666667,1.82841569939288,0,1,0,0,0,0,0,15-2-2016,35,13,24,0.44,1.4,0
id3076881,2,1,-73.996208190918,40.7325897216797,-73.984733581543,40.7424011230469,1,541,1,11,9,1.45769776540335,0,1,0,0,0,0,0,11-1-2016,40,26,33,0,0,0
id0316720,1,1,-74.0043411254883,40.7523994445801,-74.001091003418,40.71875,1,828,1,13,8.81666666666667,3.75165498838099,0,0,0,1,0,0,0,13-1-2016,30,22,26,0,0,0
id2628107,2,6,-73.9924850463867,40.7380638122559,-73.9828109741211,40.7229156494141,1,489,5,24,23.0666666666667,1.87127800830284,0,0,1,0,0,0,0,24-5-2016,73,58,65.5,0.18,0,0
id0151231,2,2,-73.98095703125,40.7446136474609,-73.9887466430664,40.7371864318848,1,466,6,16,9.88333333333333,1.05486707885216,0,0,0,0,1,0,0,16-6-2016,74,65,69.5,0.22,0,0
id1913263,2,1,-73.9782104492188,40.7541999816895,-73.9817428588867,40.7634201049805,1,1038,5,20,15.8833333333333,1.06752869697838,0,0,0,0,0,1,0,20-5-2016,76,53,64.5,0,0,0
id2578305,2,1,-73.9925003051758,40.7246932983398,-73.9636383056641,40.7741889953613,1,1435,4,2,18.3,6.01676888236064,0,0,0,0,0,0,1,2-4-2016,61,49,55,0.16,0,0
id2091594,1,3,-73.9925231933594,40.7534446716309,-73.9802932739258,40.7823333740234,1,715,2,19,22.4,3.37335131943227,0,0,0,0,0,1,0,19-2-2016,39,24,31.5,0,0,0
id1842434,1,1,-74.0051193237305,40.7285957336426,-74.0089569091797,40.7408981323242,1,362,6,11,18.2833333333333,1.40565878415085,0,0,0,0,0,0,1,11-6-2016,88,59,73.5,0,0,0
id2716049,2,1,-73.9805450439453,40.778148651123,-74.0031585693359,40.7330474853516,1,1586,3,19,19.1166666666667,5.36455796931901,0,0,0,0,0,0,1,19-3-2016,46,36,41,0,0,0
id1417313,2,2,-73.9912185668945,40.732479095459,-73.9981918334961,40.7338981628418,1,422,6,29,13.7833333333333,0.608377607957298,0,0,0,1,0,0,0,29-6-2016,83,67,75,0.01,0,0
id1430192,2,1,-73.9853057861328,40.7594833374023,-73.9861221313477,40.7410163879395,1,1496,4,29,11.75,2.05458221542439,0,0,0,0,0,1,0,29-4-2016,58,45,51.5,0.05,0,0
id0698223,2,1,-73.9646987915039,40.7914886474609,-73.9528579711914,40.7832107543945,1,270,6,26,19.55,1.35683982521345,1,0,0,0,0,0,0,26-6-2016,87,67,77,0,0,0
id0445146,2,1,-74.0021591186523,40.7150115966797,-73.9944381713867,40.7206764221191,1,454,2,5,20.9833333333333,0.905645167347883,0,0,0,0,0,1,0,5-2-2016,44,31,37.5,0.53,2.5,1
